ID,英文詞彙,中文詞彙,更新日期
21411454,food accounts,食物帐户,2026-08-07
21411455,Food additives permitted in the EU,欧盟许可食品添加物,2026-08-07
21411456,food allergy,食物过敏,2026-08-07
21411457,Food and Agriculture Organization of the United Nations (FAO),联合国粮农组织,2026-08-07
21411458,Food and Drink Federation (FDF),[英国]食品饮料联合会,2026-08-07
21411459,Food and Drug Administration (FDA),[美国]食品暨药物管理局,2026-08-07
21411460,Food and Nutrition Board (FNB),食品与营养委员会,2026-08-07
21411461,Food and Nutrition Information Center (FNIC),食品与营养资讯中心,2026-08-07
21411462,food balance sheet,食物均衡表,2026-08-07
21411463,food chain,食物链,2026-08-07
21411464,food checklist,食物检查表,2026-08-07
21411465,food combining,食物组合,2026-08-07
21411466,food composition table,食品组成表,2026-08-07
21411467,food exchange,食物交换,2026-08-07
21411468,food fortification,食品营养强化,2026-08-07
21411469,food frequency questionnaire,食物频率问卷,2026-08-07
21411470,food guides,食品指引,2026-08-07
21411471,food hygiene,食品卫生,2026-08-07
21411472,food insecurity,粮食不足,2026-08-07
21411473,food intolerance,食物不耐症,2026-08-07
21411474,food intoxication,食物中毒,2026-08-07
21411475,food miles,食物里程,2026-08-07
21411476,food poisoning,食物中毒,2026-08-07
21411477,food pyramid,食物金字塔,2026-08-07
21411478,food quality score,食品品质分数,2026-08-07
21411479,food safety,食品安全,2026-08-07
21411480,food science,食品科学,2026-08-07
21411481,food security,粮食安全,2026-08-07
21411482,food sensitivity,食物敏感,2026-08-07
21411483,food standard,食品标准,2026-08-07
21411484,Food Standards Agency,食品标准局,2026-08-07
21411485,food tables,食物表,2026-08-07
21411486,food technology,食品技术,2026-08-07
21411487,food traceability,食品追溯,2026-08-07
21411488,food-borne disease,食物媒介疾病,2026-08-07
21411489,Foods for Specified Health Use (FOSHU),特定保健用食品 {日本},2026-08-07
21411490,forcemeat,调味镶肉；调味碎肉,2026-08-07
21411491,foremilk,初乳,2026-08-07
21411492,forest plot,森林图 {统计},2026-08-07
21411493,formiminoglutamic acid,亚胺甲基麸胺酸,2026-08-07
21411494,formula diet ,配方饮食,2026-08-07
21411495,formula feeding,喂养配方奶,2026-08-07
21411496,formulation aids,配方助剂,2026-08-07
21411497,fortification,营养强化,2026-08-07
21411498,fortified wine,强化葡萄酒,2026-08-07
21411499,fortune cookies,幸运饼,2026-08-07
21411500,fractional test meal,份取试验食物,2026-08-07
21411501,frankfurter,法兰克福香肠,2026-08-07
21411502,free fatty acid,游离脂肪酸,2026-08-07
21411503,free fatty acid (FFA),游离脂肪酸,2026-08-07
21411504,free fatty acids,游离脂肪酸,2026-08-07
21411505,free flow agents,抗结块剂,2026-08-07
21411506,free from,无添加,2026-08-07
21411507,free radical,自由基,2026-08-07
21411508,free range,放牧,2026-08-07
21411509,freeze concentration,冷冻浓缩,2026-08-07
21411510,freeze drying,冷冻干燥,2026-08-07
21411511,freezer burn,冻烧,2026-08-07
21411512,freezer temperatures,冷冻温度,2026-08-07
21411513,freezing,冻结,2026-08-07
21411514,freezing-point test of milk,生乳冻结点试验,2026-08-07
21411515,French bean,四季豆；敏豆,2026-08-07
21411516,French bread,法式面包,2026-08-07
21411517,French dressing,沙拉酱,2026-08-07
21411518,French fried onions,炸洋葱圈,2026-08-07
21411519,French fries,炸薯条,2026-08-07
21411520,French paradox,法国悖论,2026-08-07
21411521,French toast,法式土司,2026-08-07
21411522,frenching,斜切；十字切,2026-08-07
21411523,freshening,去盐；淡化,2026-08-07
21411524,friability,易粉碎性,2026-08-07
21411525,frigi-canning,冷藏制罐法,2026-08-07
21411526,frijole bean,墨西哥菜豆,2026-08-07
21411527,frijoles,豇豆,2026-08-07
21411528,frosting,糖霜,2026-08-07
21411529,fructan beet ,富含聚果糖基改甜菜,2026-08-07
21411530,fructans,聚果糖,2026-08-07
21411531,fructo-oligosaccharides,果寡糖,2026-08-07
21411532,fructosan,聚果糖,2026-08-07
21411533,fructose,果糖,2026-08-07
21411534,fruit,水果；果实,2026-08-07
21411535,fruit acids,果酸；水果有机酸,2026-08-07
21411536,fruit cordial,果汁鸡尾酒,2026-08-07
21411537,fruit cordials,果汁饮料,2026-08-07
21411538,fruit curd,水果凝冻；水果凝胶,2026-08-07
21411539,fruit gums,水果软糖,2026-08-07
21411540,fruit juice,果汁,2026-08-07
21411541,fruit leather,水果软糖卷,2026-08-07
21411542,fruit leathers,果皮,2026-08-07
21411543,fruit squash,南瓜,2026-08-07
21411544,fruitarian,食果主义者,2026-08-07
21411545,frumenty,麦乳粥,2026-08-07
21411546,frying,油炸,2026-08-07
21411547,frying oil,油炸油,2026-08-07
21411548,fucoidan,褐藻糖胶,2026-08-07
21411549,fudge,焦软糖；富奇软糖,2026-08-07
21411550,fugu,河豚,2026-08-07
21411551,fuller's earth,漂白土,2026-08-07
21411552,fumaric acid,延胡索酸；反丁烯二酸,2026-08-07
21411553,fumeol,无苦味熏烟,2026-08-07
21411554,fumigant,熏蒸消毒剂,2026-08-07
21411555,fumonisins,伏马菌素,2026-08-07
21411556,functional food,机能性食品,2026-08-07
21411557,functionomics,功能基因组学,2026-08-07
21411558,fungal protein,真菌蛋白质,2026-08-07
21411559,fungi,真菌类,2026-08-07
21411560,furanocoumarins,呋喃香豆素,2026-08-07
21411561,furcellaran,富塞兰藻胶,2026-08-07
21411562,furocoumarins,呋喃香豆素,2026-08-07
21411563,fusel oil,杂醇油,2026-08-07
21411564,fusion food,融合食品,2026-08-07
21411565,fu-yung,芙蓉蛋,2026-08-07
21411566,gage,表；计；规,2026-08-07
21411567,galactans,聚半乳糖,2026-08-07
21411568,galactitol,半乳糖醇,2026-08-07
21411569,galactolipids,半乳糖脂,2026-08-07
21411570,galactomannans,聚半乳甘露糖,2026-08-07
21411571,galacto-oligosaccharides,半乳糖基,2026-08-07
21411572,galactosaemia,半乳糖血症,2026-08-07
21411573,galactose,半乳糖,2026-08-07
21411574,galangal,南姜；良姜,2026-08-07
21411575,galanin,甘丙胺素,2026-08-07
21411576,galenicals,药用植物制剂,2026-08-07
21411577,galette,撒糖饼干,2026-08-07
21411578,gall bladder,胆囊,2026-08-07
21411579,gallates,没食子酸酯；没食子酸盐；五倍子酸酯；五倍子酸盐,2026-08-07
21411580,gallon,加仑,2026-08-07
21411581,gallstones,胆石,2026-08-07
21411582,game,猎物；猎物肉；野味,2026-08-07
21411583,gammon,熏腿；熏后肋肉,2026-08-07
21411584,garbanzo,回鹘豆,2026-08-07
21411585,garden peas,绿豌豆,2026-08-07
21411586,garfish,圆尾颌针鱼,2026-08-07
21411587,gari,发酵木薯粉,2026-08-07
21411588,garlic,大蒜,2026-08-07
21411589,garlic mustard,蒜香芥末; 葱芥,2026-08-07
21411590,garnish,菜肴饰物,2026-08-07
21411591,gas chromatograph-mass spectrometry (GC-MS),气相层析质谱仪,2026-08-07
21411592,gastrectomy,胃切除术,2026-08-07
21411593,gastric acid,胃酸,2026-08-07
21411594,gastric inhibitory peptide,胃抑肽,2026-08-07
21411595,gastric inhibitory peptide (GIP),胃抑肽,2026-08-07
21411596,gastric phase of eating,进食胃期,2026-08-07
21411597,gastric secretion,胃分泌,2026-08-07
21411598,gastric ulcer,胃溃疡,2026-08-07
21411599,gastrin,胃泌激素,2026-08-07
21411600,gastrinoma,胃泌素瘤,2026-08-07
21411601,gastrin-releasing peptide,胃泌素释放胜肽,2026-08-07
21411602,gastritis,胃炎,2026-08-07
21411603,gastro-enteritis,胃肠炎,2026-08-07
21411604,gastro-enterology,胃肠病学；胃肠学,2026-08-07
21411605,gastroferrin,胃液铁蛋白,2026-08-07
21411606,gastro-intestinal tract,胃肠道,2026-08-07
21411607,gastrointestinal tract (GI tract),胃肠道,2026-08-07
21411608,gastroplasty,胃间隔手术,2026-08-07
21411609,gastrostomy feeding,胃造口灌食,2026-08-07
21411610,gaufre,薄脆松饼,2026-08-07
21411611,gavage,胃管灌食法；高营养疗法,2026-08-07
21411612,gazpacho,生蔬菜汤,2026-08-07
21411613,Gc globulin,Gc球蛋白,2026-08-07
21411614,gel,凝胶,2026-08-07
21411615,gel electrophoresis,凝胶电泳,2026-08-07
21411616,gelatine,动物胶,2026-08-07
21411617,gelatinization,糊化；胶化,2026-08-07
21411618,gelation,胶凝； 胶化,2026-08-07
21411619,gellan gum,结兰胶,2026-08-07
21411620,gene construct,基因构筑,2026-08-07
21411621,gene probe,基因探针,2026-08-07
21411622,generally recognized as safe (GRAS),公认安全,2026-08-07
21411623,generic descriptor,通用命名,2026-08-07
21411624,genetic disease,遗传疾病,2026-08-07
21411625,genetic engineering,遗传工程；基因工程,2026-08-07
21411626,genetic modification,基因改造,2026-08-07
21411627,genetically modified food,基因改造食品；基改食品,2026-08-07
21411628,genetically modified foods (GM foods),基因改造食品；基改食品,2026-08-07
21411629,genetically modified micro-organism (GMM),基因改造微生物；基改微生物,2026-08-07
21411630,genetically modified organism (GMO),基因改造生物；基改生物,2026-08-07
21411631,genetically modified plants,基改植物,2026-08-07
21411632,genistein,金雀异黄酮,2026-08-07
21411633,genistin,金雀异黄酮苷,2026-08-07
21411634,genoa cake,热那亚蛋糕,2026-08-07
21411635,genome,基因组；基因体,2026-08-07
21411636,genotype,基因型；遗传型,2026-08-07
21411637,gentiobiose,龙胆双糖,2026-08-07
21411638,geophagia,食土癖,2026-08-07
21411639,Gerber test,格氏[乳脂]试验法,2026-08-07
21411640,German pound cake,德国磅蛋糕,2026-08-07
21411641,German toast,德国吐司,2026-08-07
21411642,Gerson diet,葛森膳食[法],2026-08-07
21411643,ghatti gum,哥地胶,2026-08-07
21411644,ghee,印度酥油,2026-08-07
21411645,gherkin,小黄瓜,2026-08-07
21411646,ghrelin,饥饿肽,2026-08-07
21411647,giardiasis,梨形鞭毛虫症,2026-08-07
21411648,giberellins,吉贝素；滥长素,2026-08-07
21411649,giblets,禽内脏；鸡杂；鸭杂,2026-08-07
21411650,gigot,熟羊腿；熟鹿腿,2026-08-07
21411651,gill,鳃；垂肉；菌褶；散热片,2026-08-07
21411652,gin,琴酒；杜松子酒,2026-08-07
21411653,gingelly,芝麻,2026-08-07
21411654,ginger,姜,2026-08-07
21411655,ginger ale,姜汁汽水,2026-08-07
21411656,ginger beer,姜汁啤酒,2026-08-07
21411657,gingerbread,姜饼,2026-08-07
21411658,gingivitis,牙龈炎,2026-08-07
21411659,gingko,白果；银杏籽,2026-08-07
21411660,gin-nan,银杏过量中毒,2026-08-07
21411661,ginseng,人参,2026-08-07
21411662,gipping,去鳃脏,2026-08-07
21411663,gizzard,沙囊；肫,2026-08-07
21411664,glaze,包覆；包糖；釉,2026-08-07
21411665,gliadin,麦胶蛋白,2026-08-07
21411666,globins,血球蛋白,2026-08-07
21411667,globulins,球蛋白,2026-08-07
21411668,glossitis,舌炎,2026-08-07
21411669,glucagon,升糖素,2026-08-07
21411670,Glucagon-like peptide‐1 (GLP‐1),类升糖素胜肽-1,2026-08-07
21411671,glucan,葡聚糖,2026-08-07
21411672,glucaric acid,葡萄糖二酸,2026-08-07
21411673,glucide,糖类,2026-08-07
21411674,glucitol,山梨醇,2026-08-07
21411675,glucocorticoids,糖皮质素,2026-08-07
21411676,glucogenic amino acid,生糖性胺基酸,2026-08-07
21411677,glucokinase,葡萄糖激酶,2026-08-07
21411678,glucomannan,聚葡甘露糖,2026-08-07
21411679,gluconeogenesis,葡萄糖新生,2026-08-07
21411680,gluconic acid,葡萄糖酸,2026-08-07
21411681,glucono-δ-lactone,葡萄糖酸-δ-内酯,2026-08-07
21411682,glucosaccharic acid,葡萄糖二酸,2026-08-07
21411683,glucosamine,葡萄糖胺,2026-08-07
21411684,glucosan,聚葡萄糖,2026-08-07
21411685,glucose,葡萄糖,2026-08-07
21411686,glucose 6‐phosphate dehydrogenase deficiency (G6PD),葡萄糖-六-磷酸盐去氢酵素缺乏症；蚕豆症,2026-08-07
21411687,glucose metabolism,葡萄糖代谢,2026-08-07
21411688,glucose oxidase,葡萄糖氧化酶,2026-08-07
21411689,glucose syrups,葡萄糖浆,2026-08-07
21411690,glucose tolerance,葡萄糖耐受性,2026-08-07
21411691,glucose tolerance factor,葡萄糖耐受性因子,2026-08-07
21411692,glucose tolerance factor (GTF),葡萄糖耐受因子,2026-08-07
21411693,glucose transporter (GLUT),葡萄糖运输蛋白,2026-08-07
21411694,glucosides,葡萄糖苷,2026-08-07
21411695,glucosinolates,硫代葡萄糖苷,2026-08-07
21411696,glucosuria,葡萄糖尿症,2026-08-07
21411697,glucuronic acid,葡萄糖醛酸,2026-08-07
21411698,glucuronides,葡萄糖醛酸苷,2026-08-07
21411699,glutamate,麸胺酸盐,2026-08-07
21411700,glutamic acid,麸胺酸,2026-08-07
21411701,glutamine,麸醯胺酸,2026-08-07
21411702,glutathione,麸胱甘肽,2026-08-07
21411703,glutathione (GSH),谷胱甘肽,2026-08-07
21411704,glutathione disulfide (GSSG),氧化型谷胱甘肽,2026-08-07
21411705,glutathione peroxidase,麸胱甘肽过氧化酶,2026-08-07
21411706,glutathione reductase,麸胺基硫还原酶,2026-08-07
21411707,glutelins,榖蛋白,2026-08-07
21411708,gluten,麸质；面筋,2026-08-07
21411709,gluten exorphins,麸质外啡肽,2026-08-07
21411710,gluten-free food,无麸质食品,2026-08-07
21411711,gluten-sensitive enteropathy,麸质敏感性肠疾,2026-08-07
21411712,glutinous rice,糯米,2026-08-07
21411713,glutose,格鲁糖,2026-08-07
21411714,glycaemic index (GI),升糖指数,2026-08-07
21411715,glycaemic index diet (GI diet),升糖指数膳食[法],2026-08-07
21411716,glycaemic load,升糖负荷,2026-08-07
21411717,glycated haemoglobin,糖化血红素,2026-08-07
21411718,glycation,糖化作用,2026-08-07
21411719,glycemic index (GI),升糖指数,2026-08-07
21411720,glycemic load,升糖负荷,2026-08-07
21411721,glycerides,甘油酯,2026-08-07
21411722,glycerine,甘油,2026-08-07
21411723,glycerol,甘油,2026-08-07
21411724,glycerose,甘油糖；甘油醛,2026-08-07
21411725,glyceryl lactostearate,甘油乳酸硬脂酸酯,2026-08-07
21411726,glyceryl monostearate,甘油单硬脂酸酯,2026-08-07
21411727,Glyceryl monostearate (GMS),甘油单硬脂酸酯,2026-08-07
21411728,glycine,甘胺酸,2026-08-07
21411729,glycinin,大豆球蛋白,2026-08-07
21411730,glycitein,黄豆黄苷素,2026-08-07
21411731,glycitin,黄豆黄苷,2026-08-07
21411732,glycitols,糖醇,2026-08-07
21411733,glycocholic acid,甘胆酸,2026-08-07
21411734,glycogen,肝糖,2026-08-07
21411735,glycogen storage diseases,肝糖蓄积病,2026-08-07
21411736,glycogenesis,肝糖生成,2026-08-07
21411737,glycogenic acid,葡萄糖酸,2026-08-07
21411738,glycogenolysis,肝糖分解,2026-08-07
21411739,glycolipids,糖脂,2026-08-07
21411740,glycolysis,糖解作用,2026-08-07
21411741,glycome,糖体,2026-08-07
21411742,glycomics,糖体学,2026-08-07
21411743,glycoproteins,糖蛋白,2026-08-07
21411744,glycosaminoglycans,糖胺聚多糖,2026-08-07
21411745,glycosides,糖苷,2026-08-07
21411746,glycosuria,糖尿症,2026-08-07
21411747,glycyrrhizin,甘草酸苷,2026-08-07
21411748,gnathostomiasis,领口虫病,2026-08-07
21411749,Goa butter,羚羊奶油,2026-08-07
21411750,goat,山羊,2026-08-07
21411751,goat cheese,羊奶起司,2026-08-07
21411752,goatfish,黄带鲱鲤,2026-08-07
21411753,gobo,牛蒡,2026-08-07
21411754,goitre,甲状腺肿,2026-08-07
21411755,goitrogens,甲状腺肿原,2026-08-07
21411756,goji berry,枸杞,2026-08-07
21411757,golden berry,黄金莓；灯笼果,2026-08-07
21411758,golden rice,黄金米,2026-08-07
21411759,Golgi apparatus,高基氏体,2026-08-07
21411760,gonyautoxins,麻痺性贝毒素,2026-08-07
21411761,Good Manufacturing Practice (GMP),良好作业规范,2026-08-07
21411762,goose,鹅,2026-08-07
21411763,gooseberry,醋栗,2026-08-07
21411764,gossypol,棉子酚,2026-08-07
21411765,Gouda,哥达起司,2026-08-07
21411766,goujon,炸鱼条,2026-08-07
21411767,goulash,格辣炖肉,2026-08-07
21411768,gourd,瓠果；瓜果,2026-08-07
21411769,gout,痛风,2026-08-07
21411770,gracilaria,龙须菜,2026-08-07
21411771,grading,分级,2026-08-07
21411772,graining,粒化；造粒,2026-08-07
21411773,grains of paradise,摩洛哥豆蔻,2026-08-07
21411774,Gram-negative,革兰氏阴性,2026-08-07
21411775,grana,叶绿饼,2026-08-07
21411776,granadilla,百香果,2026-08-07
21411777,grand premier cru,顶级葡萄酒,2026-08-07
21411778,granola,烘烤酥脆谷类,2026-08-07
21411779,granulometry,粒径分析,2026-08-07
21411780,grape,葡萄,2026-08-07
21411781,grape seed oil,葡萄籽油,2026-08-07
21411782,grapefruit,葡萄柚,2026-08-07
21411783,grappa,果渣白兰地,2026-08-07
21411784,grass tetany,青草痉挛症；低血镁症,2026-08-07
21411785,gratin,焗烤；焦酪层,2026-08-07
21411786,grattons,猪油渣,2026-08-07
21411787,gravadlax,莳萝腌鲑鱼,2026-08-07
21411788,gravy,肉汁酱,2026-08-07
21411789,gravy browning,肉汁褐变,2026-08-07
21411790,gravy granules,肉卤粉,2026-08-07
21411791,Gray (Gy),格雷 {辐射剂量},2026-08-07
21411792,green butter,植物奶油,2026-08-07
21411793,green fluorescent protein,绿萤光蛋白,2026-08-07
21411794,green fluorescent protein (GFP),绿萤光蛋白,2026-08-07
21411795,green ham,未烟熏盐渍肉,2026-08-07
21411796,green onion,青葱,2026-08-07
21411797,green packaging,绿色包装,2026-08-07
21411798,green revolution,绿色革命,2026-08-07
