ID,英文詞彙,中文詞彙,更新日期
21371317,open bridge deck,开敞桥艛甲板；露天桥艛甲板,2025-06-24
21371318,open deck,开敞甲板；露天甲板,2025-06-24
21371319,open shelter deck,开式遮蔽甲板,2025-06-24
21371320,OpenAI,开放人工智能研究中心,2025-06-24
21371321,opening mode,开裂模式；张裂模式,2025-06-24
21371322,operating design domain (ODD),运行设计域,2025-06-24
21371323,operating speed,运行速率,2025-06-24
21371324,operation and navigation,操作与航行,2025-06-24
21371325,operational scenario,操作场景；作业场景；运行场景；操作情境；作业情境；运行情境,2025-06-24
21371326,operational speed,运算速率；作战速率,2026-05-14
21371327,optical celestial navigation,光学天文导航,2025-06-24
21371328,optical communication,光通讯,2025-06-24
21371329,optical sensor,光学感测器,2025-06-24
21371330,UV navigation,紫外线导航,2026-05-11
21371331,optimal course of action,最佳行动航向；最佳行动方案,2025-06-24
21371332,optimum ship routing,最佳船舶航线选定,2025-06-24
21371333,optimum track ship routing,最佳追踪船舶航线选定,2025-06-24
21371334,ordinary standard stockless  anchor,普通标准无杆锚,2026-05-11
21371335,ore cargo capacity,矿砂货装载量,2025-06-24
21371336,ore carrying capacity,矿砂装载量,2025-06-24
21371337,orthogonality condition of mode shapes,模态形状间的正交性条件,2025-06-24
21371338,orthogonality relationship,正交关系,2025-06-24
21371339,orthotropic plate theory,正交异方性板理论；正交异性板理论,2025-06-24
21371340,oscillation sensor,振动感测器,2025-06-24
21371341,o-toluidine,邻甲苯胺,2025-06-24
21371342,outgoing wave,输出波{技术}；辐射波{炸药}；出射波{物理、防空、电子产品}；输出辐射波{电子产品},2025-06-24
21371343,overhanging deck,悬伸甲板,2025-06-24
21371344,overlap butt,端搭接,2025-06-24
21371345,owner,船东,2025-06-24
21371346,owner-furnished equipment (OFE),船东提供的设备；业主配备设备,2025-06-24
21371347,owner-furnished information (OFI),业主提供的信息；船东提供的资讯,2025-06-24
21371348,owner-furnished material (OFM),船东提供的材料；业主提供的物料,2025-06-24
21371349,owner's representative,船东代表,2025-06-24
21371350,oxygen arc cutting,氧气电弧切割,2025-06-24
21371351,ozone depleting substance (ODS),消耗臭氧物质；臭氧破坏物,2025-06-24
21371352,pallet deck,托盘甲板；活动箱架甲板,2025-06-24
21371353,panel method,小板法,2025-06-24
21371354,paraldehyde,三聚乙醛,2025-06-24
21371355,parallel distributed compensation (PDC),平行分布补偿,2025-06-24
21371356,parallel joint,平行接头,2025-06-24
21371357,parameter value,参数值,2025-06-24
21371358,parent material,母材,2025-06-24
21371359,parent material thickness,母材厚度,2025-06-24
21371360,Paris law,帕里斯定律,2025-06-24
21371361,part affinity fields (PAF),局部亲和领域,2025-06-24
21371362,partial deck,部分甲板,2025-06-24
21371363,partial safety coefficient,部分安全系数,2025-06-24
21371364,partial safety factor,部分安全因子,2025-06-24
21371365,Pasquill stability,帕斯奎尔{大气}稳定性,2025-06-24
21371366,Pasquill-Gifford stability category,帕吉稳度分类,2025-06-24
21371367,Pasquill-Turner stability classification,帕斯奎尔-特纳大气稳定度分类,2025-06-24
21371368,passageway,走廊；通道,2025-06-24
21371369,passenger deck,旅客甲板,2025-06-24
21371370,patch test,分批测试；斑点测试,2025-06-24
21371371,patent anchor,专利锚,2025-06-24
21371372,p-chlorotoluene,对氯甲苯,2025-06-24
21371373,p-cymene,对异丙基甲苯,2025-06-24
21371374,peak bending moment,峰值弯矩,2025-06-24
21371375,peak response,尖峰反应,2025-06-24
21371376,penetrated thickness,渗透厚度,2025-06-24
21371377,pentachloroethane,五氯乙烷,2025-06-24
21371378,pentene,戊烯,2025-06-24
21371379,percentage agreement (PA),一致性百分比,2025-06-24
21371380,percentage disagreement (PD),不一致性百分比,2025-06-24
21371381,perception,感觉；感知,2025-06-24
21371382,perceptron,感知器,2025-06-24
21371383,perceptron learning algorithm (PLA),感知学习演算法,2025-06-24
21371384,perchloroethylene,四氯乙烯,2025-06-24
21371385,perforated-metal deck,{潜艇}有孔金属甲板,2025-06-24
21371386,performance appraisal,性能评估,2025-06-24
21371387,performance based design,性能化设计,2025-06-24
21371388,Performance Based Standards (PBS),基于性能的标准；性能导向标准,2025-06-24
21371389,performance function,性能函数,2025-06-24
21371390,periodically unmanned bridge (PUB),定期性无人驾驶台,2025-06-24
21371391,periodically unmanned ship (PUS),定期性无人船,2025-06-24
21371392,periscope simulator,潜望镜模拟器,2025-06-24
21371393,periscope-depth navigation,潜望镜深度航行,2025-06-24
21371394,periscope-draft navigation,潜望镜吃水航行,2025-06-24
21371395,permanent mooring anchor,永久系泊锚,2025-06-24
21371396,phenol,酚,2025-06-24
21371397,phononic crystal,声子晶体,2025-06-24
21371398,phosphoric acid,磷酸,2025-06-24
21371399,white phosphorus,白磷,2026-05-11
21371400,phthalic anhydride,苯二甲酐,2025-06-24
21371401,piggy-back anchor,辅助锚；子锚,2025-06-24
21371402,piled anchor,桩锚,2025-06-24
21371403,pin-end,销接端,2025-06-24
21371404,pinene,蒎烯,2025-06-24
21371405,pitch control sensor,纵摇控制感测器,2025-06-24
21371406,plane sensor,平面感测器,2025-06-24
21371407,plasma cutting,电浆切割,2025-06-24
21371408,plate anchor,圆盘锚具,2025-06-24
21371409,platform as-a-service (PaaS),平台即服务；平台式服务,2025-06-24
21371410,platform overhang deck,平台悬伸甲板,2025-06-24
21371411,plough/plow anchor,单爪犁锚；单臂犁锚；犁形锚,2025-06-24
21371412,plow anchor,单爪犁锚；单臂犁锚；犁形锚,2026-05-11
21371413,Polar Code,极地规程；极地章程；船舶航行极区水域规程,2025-06-24
21371414,polar monomer maleic anhydride,极性单体马来酸酐,2025-06-24
21371415,polar navigation,极区航行{指在纬度70˚以上海域},2025-06-24
21371416,polychlorinated biphenyl (PCB),多氯联苯,2025-06-24
21371417,polyethylene polyamines,聚乙烯聚醯胺类,2025-06-24
21371418,polyethylene polyphenyl isocyanate,聚亚甲基聚苯脂异氰酸,2025-06-24
21371419,polytechnical research and development (PRD),综合性技术研究与开发,2025-06-24
21371420,pontoon deck,浮箱甲板；船台甲板；抬船甲板{浮船坞},2025-06-24
21371421,poop anchor,艉锚,2025-06-24
21371422,port anchor,左舷锚,2025-06-24
21371423,portable anchor,轻便小锚,2025-06-24
21371424,portable car stowage deck,活动式汽车装载甲板；可拆式汽车装载甲板,2025-06-24
21371425,Porter's anchor,波特锚{一种有杆锚},2025-06-24
21371426,position sensor,位置感测器,2025-06-24
21371427,positioning anchor,定位锚,2025-06-24
21371428,potassium hydroxide solution,苛性钾溶液,2025-06-24
21371429,potential consequence,潜在后果；药物不良反应,2025-06-24
21371430,potential weldability,潜在可銲性,2025-06-24
21371431,precise bathymetry,精确深海测绘,2025-06-24
21371432,precision,精密度；精确率,2025-06-24
21371433,pressure sensor,压力感测器,2025-06-24
21371434,pretension anchor,预抛锚,2025-06-24
21371435,preventer hawser,解链挂索；辅索挂索{用以清解锚链挂链},2025-06-24
21371436,primary safety goal,首要安全目标；主要安全目标,2025-06-24
21371437,principal mode,主要模态,2025-06-24
21371438,probabilistic risk assessment (PRA),机率风险评估；风险机率评估,2025-06-24
21371439,probabilistic safety assessment (PSA),机率安全评估；安全机率评估,2025-06-24
21371440,probability density function,机率密度函数,2026-05-14
21371441,probability of meeting,遇见机率,2025-06-24
21371442,probability of occurence,出现机率；发生机率,2025-06-24
21371443,processing deck,加工甲板,2025-06-24
21371444,procurement,采购,2025-06-24
21371445,product requirement document (PRD),产品需求文档,2025-06-24
21371446,production welding,生产銲接；制造熔接,2025-06-24
21371447,productive welding time,生产的銲接时间；进行銲接作业的銲接时间,2025-06-24
21371448,productivity,生产力,2025-06-24
21371449,products of combustion sensor,易燃品检测器,2025-06-24
21371450,profile observation,轮廓剖析观测作业,2025-06-24
21371451,prognostic and health management,故障预测与健康管理,2025-06-24
21371452,project-based learning (PBL),专题式学习,2025-06-24
21371453,propellant embedded anchor,爆炸钻底锚,2025-06-24
21371454,propellant-actudted anchor,爆炸钻底锚；动力锚,2025-06-24
21371455,propeller excitation,螺桨激振,2025-06-24
21371456,propeller induced vibration,螺桨引致振动,2025-06-24
21371457,propionaldehyde,丙醛,2025-06-24
21371458,propionic acid,丙酸,2025-06-24
21371459,propionic anhydride,丙酸酐,2025-06-24
21371460,propionitrile,丙腈,2025-06-24
21371461,proportional counter,正比计数器,2025-06-24
21371462,proprietary interface,专利应用介面,2025-06-24
21371463,propulsion device,推进设备,2025-06-24
21371464,propylene dimer,二聚物丙烯,2025-06-24
21371465,propylene oxide,氧化丙烯,2025-06-24
21371466,propylene trimer,三聚物丙烯,2025-06-24
21371467,prototype pattern,原型模式,2025-06-24
21371468,pulse width modulating (PWM),脉冲宽度调制,2025-06-24
21371469,purging gas,清除气体,2025-06-24
21371470,pyridine,吡啶,2025-06-24
21371471,Python,一种软体名称,2025-06-24
21371472,Python design pattern,Python设计模式；派森设计模式,2025-06-24
21371473,quality control framework,品质管制框架,2025-06-24
21371474,quality control method,品质管制方法,2025-06-24
21371475,quantitative evaluation,量化评估,2025-06-24
21371476,quartz pressure sensor,石英压力感测器,2025-06-24
21371477,quasi-normal distribution,准常态分布,2025-06-24
21371478,quasi-state balance,准静态平衡,2025-06-24
21371479,radar navigation,雷达导航,2025-06-24
21371480,radar signal processing equipment,雷达信号处理设备,2025-06-24
21371481,radar simulator,雷达模拟器,2025-06-24
21371482,radio celestical navigation,射电天文航海,2025-06-24
21371483,radio navigation equipment,无线电导航设备,2025-06-24
21371484,radio recognition equipment,无线电敌我识别器,2025-06-24
21371485,rail deck,轨道甲板,2025-06-24
21371486,raised fore deck,高艏甲板；高前半甲板,2025-06-24
21371487,raised forecastle deck,高艏艛甲板,2025-06-24
21371488,ramp deck,跳板甲板,2025-06-24
21371489,random and systematic error,随机及系统性错误,2025-06-24
21371490,random assignment,随机分派,2025-06-24
21371491,rank agreement factor (RAF) ,排序一致性因子,2025-06-24
21371492,rank correlation coefficient,等级相关系数,2025-06-24
21371493,rational design,合理设计,2026-05-14
21371494,rational design method,理性设计法；合理设计法,2025-06-24
21371495,Rayleigh distribution,雷利分布,2025-06-24
21371496,activate,复役；启封,2026-05-11
21371497,reactor simulator,反应器模拟装置,2025-06-24
21371498,realistic design load,实际设计负荷,2025-06-24
21371499,recall,召回率；唤回率,2025-06-24
21371500,receiver independent exchange format (RINEX format),接收机独立交换格式,2025-06-24
21371501,receiver operation characteristic curve (ROC-curve),接收者操作特征曲线,2025-06-24
21371502,recreation deck,娱乐甲板；休闲甲板,2025-06-24
21371503,reduction factor,缩减系数,2025-06-24
21371504,redundant design,冗余设计,2025-06-24
21371505,referenced radio navigation,基准无线电导航,2025-06-24
21371506,regional terrestrial radio (RTR),区域地面无线电,2025-06-24
21371507,regulatory body,监管机构；控制机构,2025-06-24
21371508,reinforcement in butt weld,对接銲道余高,2025-06-24
21371509,relative efficiency,相对效率,2025-06-24
21371510,relative importance index method (RII),相对重要指数法,2025-06-24
21371511,reliability design (RD),可靠度设计法；可靠度设计,2025-06-24
21371512,reliability index,可靠度指标；可靠度指数,2025-06-24
21371513,reliability-based design and analysis,基于可靠度的设计分析,2025-06-24
21371514,remote control system (RCS),遥控系统,2025-06-24
21371515,removable car deck,可卸汽车甲板；可拆卸式汽车甲板,2025-06-24
21371516,removable deck,可拆甲板；可拆卸式甲板,2025-06-24
21371517,reproducibility,可再生性,2025-06-24
21371518,required design load,要求设计负荷,2025-06-24
21371519,required probability of exceedance,要求超越机率,2025-06-24
21371520,rescue equipment,救难设备；救难器材,2025-06-24
21371521,resistance sensor,电阻感测器,2025-06-24
21371522,resistance temperature detector (RTD),热电阻；热电阻元件；电阻温度检测器,2025-06-24
21371523,response energy spectrum,反应能谱,2025-06-24
21371524,re-start of weld,銲道再起始点,2025-06-24
21371525,restaurant deck,餐厅甲板,2025-06-24
21371526,resultant data formatting,最终结果资料呈现格式,2025-06-24
21371527,rework,翻工,2025-06-24
21371528,rho-theta navigation,极坐标导航；距离-角度导航,2025-06-24
21371529,ridge-type deck,直梁拱甲板,2025-06-24
21371530,rigid body response,刚体反应,2025-06-24
21371531,riser angle sensor,升导管角度感测器；隔水立管角度感测器,2025-06-24
21371532,rising rate,上浮速率；上升速率 {潜艇},2025-06-24
21371533,risk analysis,风险分析,2025-06-24
21371534,risk analysis and safety evaluation,风险分析与安全评价,2025-06-24
21371535,risk probability,风险机率,2025-06-24
21371536,roller deck,活动甲板,2025-06-24
21371537,rolling deck,活动甲板,2025-06-24
21371538,root bend test specimen,背弯试片,2025-06-24
21371539,root bend test specimen of butt weld,对接銲道背弯试验试片,2025-06-24
21371540,root gas,背衬气体,2025-06-24
21371541,root of weld,銲根,2025-06-24
21371542,root run,根部銲道,2025-06-24
21371543,rosin,松香,2025-06-24
